*******************************************************************************
Ephemeris / WWW_USER Thu Nov  5 02:30:22 2015 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 65803 Didymos (1996 GT)         {source: JPL#120}
Center body name: Sun (10)                        {source: DE-0431LE-0431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2020-Oct-08 00:00:00.0000 CT 
Stop  time      : A.D. 2020-Oct-11 00:00:00.0000 CT 
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-BIG16}
Output units    : KM-S                                                         
Output format   : 02
Output type     : GEOMETRIC cartesian states
Coordinate systm: Body Mean Equator and Node of Date                           
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2454131.5 ! 2007-Jan-31.00 (TDB)         Residual RMS= .3525         
   EC= .3839121996067163   QR= 1.013230564896817   TP= 2454482.5145586831      
   OM= 73.25567294445189   W=  319.1987828564368   IN= 3.408288701970675       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= n.a.               ROTPER= 2.2593              
   H= 18.                  G= .150                 B-V= n.a.                   
                           ALBEDO= n.a.            STYP= Xk                    
*******************************************************************************
JDCT ,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2459132.065277778, A.D. 2020-Oct-09 13:34:00.0000,  1.039739884064307E+08,  1.187274938390286E+08,  2.673428331114024E+06, -2.180945677695260E+01,  2.573150753651528E+01, -2.088416643260704E+00,
2459132.065972222, A.D. 2020-Oct-09 13:35:00.0000,  1.039726798327071E+08,  1.187290377222694E+08,  2.673303025952943E+06, -2.180966731524499E+01,  2.573126712608310E+01, -2.088422056874334E+00,
2459132.066666667, A.D. 2020-Oct-09 13:36:00.0000,  1.039713712463530E+08,  1.187305815910836E+08,  2.673177720467210E+06, -2.180987784969808E+01,  2.573102671388312E+01, -2.088427470203653E+00,
2459132.067361111, A.D. 2020-Oct-09 13:37:00.0000,  1.039700626473653E+08,  1.187321254454750E+08,  2.673052414656535E+06, -2.181008838031240E+01,  2.573078629991479E+01, -2.088432883248673E+00,
2459132.068055556, A.D. 2020-Oct-09 13:38:00.0000,  1.039687540357475E+08,  1.187336692854395E+08,  2.672927108521238E+06, -2.181029890708739E+01,  2.573054588417883E+01, -2.088438296009381E+00,
2459132.068750000, A.D. 2020-Oct-09 13:39:00.0000,  1.039674454114965E+08,  1.187352131109810E+08,  2.672801802061014E+06, -2.181050943002359E+01,  2.573030546667470E+01, -2.088443708485798E+00,
2459132.069444444, A.D. 2020-Oct-09 13:40:00.0000,  1.039661367746160E+08,  1.187367569220954E+08,  2.672676495276228E+06, -2.181071994912043E+01,  2.573006504740310E+01, -2.088449120677907E+00,
2459132.070138889, A.D. 2020-Oct-09 13:41:00.0000,  1.039648281251028E+08,  1.187383007187866E+08,  2.672551188166544E+06, -2.181093046437846E+01,  2.572982462636349E+01, -2.088454532585727E+00,
2459132.070833333, A.D. 2020-Oct-09 13:42:00.0000,  1.039635194629604E+08,  1.187398445010505E+08,  2.672425880732328E+06, -2.181114097579711E+01,  2.572958420355658E+01, -2.088459944209243E+00,
2459132.071527778, A.D. 2020-Oct-09 13:43:00.0000,  1.039622107881857E+08,  1.187413882688910E+08,  2.672300572973259E+06, -2.181135148337692E+01,  2.572934377898183E+01, -2.088465355548474E+00,
2459132.072222222, A.D. 2020-Oct-09 13:44:00.0000,  1.039609021007825E+08,  1.187429320223039E+08,  2.672175264889665E+06, -2.181156198711732E+01,  2.572910335263995E+01, -2.088470766603406E+00,
2459132.072916667, A.D. 2020-Oct-09 13:45:00.0000,  1.039595934007474E+08,  1.187444757612932E+08,  2.672049956481270E+06, -2.181177248701887E+01,  2.572886292453039E+01, -2.088476177374051E+00,
2459132.073611111, A.D. 2020-Oct-09 13:46:00.0000,  1.039582846880842E+08,  1.187460194858548E+08,  2.671924647748396E+06, -2.181198298308099E+01,  2.572862249465386E+01, -2.088481587860402E+00,
2459132.074305556, A.D. 2020-Oct-09 13:47:00.0000,  1.039569759627896E+08,  1.187475631959925E+08,  2.671799338690735E+06, -2.181219347530422E+01,  2.572838206300982E+01, -2.088486998062473E+00,
2459132.075000000, A.D. 2020-Oct-09 13:48:00.0000,  1.039556672248673E+08,  1.187491068917022E+08,  2.671674029308647E+06, -2.181240396368800E+01,  2.572814162959899E+01, -2.088492407980254E+00,
2459132.075694445, A.D. 2020-Oct-09 13:49:00.0000,  1.039543584743140E+08,  1.187506505729880E+08,  2.671548719601780E+06, -2.181261444823287E+01,  2.572790119442080E+01, -2.088497817613758E+00,
2459132.076388889, A.D. 2020-Oct-09 13:50:00.0000,  1.039530497111336E+08,  1.187521942398455E+08,  2.671423409570538E+06, -2.181282492893827E+01,  2.572766075747598E+01, -2.088503226962972E+00,
2459132.077083333, A.D. 2020-Oct-09 13:51:00.0000,  1.039517409353227E+08,  1.187537378922788E+08,  2.671298099214561E+06, -2.181303540580473E+01,  2.572742031876399E+01, -2.088508636027916E+00,
2459132.077777778, A.D. 2020-Oct-09 13:52:00.0000,  1.039504321468850E+08,  1.187552815302837E+08,  2.671172788534209E+06, -2.181324587883169E+01,  2.572717987828553E+01, -2.088514044808575E+00,
2459132.078472222, A.D. 2020-Oct-09 13:53:00.0000,  1.039491233458173E+08,  1.187568251538641E+08,  2.671047477529190E+06, -2.181345634801969E+01,  2.572693943604005E+01, -2.088519453304963E+00,
2459132.079166667, A.D. 2020-Oct-09 13:54:00.0000,  1.039478145321234E+08,  1.187583687630159E+08,  2.670922166199826E+06, -2.181366681336818E+01,  2.572669899202827E+01, -2.088524861517072E+00,
2459132.079861111, A.D. 2020-Oct-09 13:55:00.0000,  1.039465057057998E+08,  1.187599123577431E+08,  2.670796854545824E+06, -2.181387727487769E+01,  2.572645854624965E+01, -2.088530269444913E+00,
2459132.080555555, A.D. 2020-Oct-09 13:56:00.0000,  1.039451968668505E+08,  1.187614559380414E+08,  2.670671542567506E+06, -2.181408773254764E+01,  2.572621809870489E+01, -2.088535677088478E+00,
2459132.081250000, A.D. 2020-Oct-09 13:57:00.0000,  1.039438880152721E+08,  1.187629995039148E+08,  2.670546230264582E+06, -2.181429818637859E+01,  2.572597764939346E+01, -2.088541084447781E+00,
2459132.081944444, A.D. 2020-Oct-09 13:58:00.0000,  1.039425791510682E+08,  1.187645430553592E+08,  2.670420917637371E+06, -2.181450863636996E+01,  2.572573719831605E+01, -2.088546491522809E+00,
2459132.082638889, A.D. 2020-Oct-09 13:59:00.0000,  1.039412702742358E+08,  1.187660865923785E+08,  2.670295604685605E+06, -2.181471908252232E+01,  2.572549674547214E+01, -2.088551898313581E+00,
2459132.083333333, A.D. 2020-Oct-09 14:00:00.0000,  1.039399613847785E+08,  1.187676301149686E+08,  2.670170291409582E+06, -2.181492952483508E+01,  2.572525629086241E+01, -2.088557304820078E+00,
2459132.084027778, A.D. 2020-Oct-09 14:01:00.0000,  1.039386524826929E+08,  1.187691736231334E+08,  2.670044977809042E+06, -2.181513996330878E+01,  2.572501583448634E+01, -2.088562711042323E+00,
2459132.084722222, A.D. 2020-Oct-09 14:02:00.0000,  1.039373435679830E+08,  1.187707171168687E+08,  2.669919663884282E+06, -2.181535039794288E+01,  2.572477537634464E+01, -2.088568116980301E+00,
2459132.085416667, A.D. 2020-Oct-09 14:03:00.0000,  1.039360346406453E+08,  1.187722605961785E+08,  2.669794349635005E+06, -2.181556082873788E+01,  2.572453491643676E+01, -2.088573522634029E+00,
2459132.086111111, A.D. 2020-Oct-09 14:04:00.0000,  1.039347257006836E+08,  1.187738040610586E+08,  2.669669035061568E+06, -2.181577125569326E+01,  2.572429445476340E+01, -2.088578928003493E+00,
2459132.086805556, A.D. 2020-Oct-09 14:05:00.0000,  1.039334167480948E+08,  1.187753475115130E+08,  2.669543720163658E+06, -2.181598167880952E+01,  2.572405399132403E+01, -2.088584333088713E+00,
2459132.087500000, A.D. 2020-Oct-09 14:06:00.0000,  1.039321077828823E+08,  1.187768909475374E+08,  2.669418404941611E+06, -2.181619209808613E+01,  2.572381352611936E+01, -2.088589737889667E+00,
2459132.088194444, A.D. 2020-Oct-09 14:07:00.0000,  1.039307988050431E+08,  1.187784343691360E+08,  2.669293089395106E+06, -2.181640251352361E+01,  2.572357305914883E+01, -2.088595142406382E+00,
2459132.088888889, A.D. 2020-Oct-09 14:08:00.0000,  1.039294898145808E+08,  1.187799777763045E+08,  2.669167773524530E+06, -2.181661292512140E+01,  2.572333259041317E+01, -2.088600546638837E+00,
2459132.089583333, A.D. 2020-Oct-09 14:09:00.0000,  1.039281808114922E+08,  1.187815211690468E+08,  2.669042457329527E+06, -2.181682333288004E+01,  2.572309211991183E+01, -2.088605950587056E+00,
2459132.090277778, A.D. 2020-Oct-09 14:10:00.0000,  1.039268717957810E+08,  1.187830645473588E+08,  2.668917140810460E+06, -2.181703373679898E+01,  2.572285164764552E+01, -2.088611354251018E+00,
2459132.090972222, A.D. 2020-Oct-09 14:11:00.0000,  1.039255627674439E+08,  1.187846079112444E+08,  2.668791823967032E+06, -2.181724413687873E+01,  2.572261117361369E+01, -2.088616757630744E+00,
2459132.091666667, A.D. 2020-Oct-09 14:12:00.0000,  1.039242537264846E+08,  1.187861512606995E+08,  2.668666506799556E+06, -2.181745453311876E+01,  2.572237069781706E+01, -2.088622160726221E+00,
2459132.092361111, A.D. 2020-Oct-09 14:13:00.0000,  1.039229446729000E+08,  1.187876945957281E+08,  2.668541189307742E+06, -2.181766492551959E+01,  2.572213022025507E+01, -2.088627563537466E+00,
2459132.093055556, A.D. 2020-Oct-09 14:14:00.0000,  1.039216356066937E+08,  1.187892379163259E+08,  2.668415871491946E+06, -2.181787531408066E+01,  2.572188974092845E+01, -2.088632966064468E+00,
2459132.093750000, A.D. 2020-Oct-09 14:15:00.0000,  1.039203265278624E+08,  1.187907812224969E+08,  2.668290553351834E+06, -2.181808569880251E+01,  2.572164925983665E+01, -2.088638368307238E+00,
2459132.094444444, A.D. 2020-Oct-09 14:16:00.0000,  1.039190174364082E+08,  1.187923245142390E+08,  2.668165234887600E+06, -2.181829607968485E+01,  2.572140877698006E+01, -2.088643770265774E+00,
2459132.095138889, A.D. 2020-Oct-09 14:17:00.0000,  1.039177083323330E+08,  1.187938677915501E+08,  2.668039916099407E+06, -2.181850645672739E+01,  2.572116829235908E+01, -2.088649171940068E+00,
2459132.095833333, A.D. 2020-Oct-09 14:18:00.0000,  1.039163992156335E+08,  1.187954110544340E+08,  2.667914596986972E+06, -2.181871682993069E+01,  2.572092780597317E+01, -2.088654573330139E+00,
2459132.096527778, A.D. 2020-Oct-09 14:19:00.0000,  1.039150900863135E+08,  1.187969543028867E+08,  2.667789277550623E+06, -2.181892719929416E+01,  2.572068731782302E+01, -2.088659974435974E+00,
2459132.097222222, A.D. 2020-Oct-09 14:20:00.0000,  1.039137809443697E+08,  1.187984975369121E+08,  2.667663957790054E+06, -2.181913756481835E+01,  2.572044682790812E+01, -2.088665375257587E+00,
2459132.097916667, A.D. 2020-Oct-09 14:21:00.0000,  1.039124717898059E+08,  1.188000407565060E+08,  2.667538637705594E+06, -2.181934792650270E+01,  2.572020633622916E+01, -2.088670775794970E+00,
2459132.098611111, A.D. 2020-Oct-09 14:22:00.0000,  1.039111626226187E+08,  1.188015839616723E+08,  2.667413317296974E+06, -2.181955828434775E+01,  2.571996584278560E+01, -2.088676176048136E+00,
2459132.099305556, A.D. 2020-Oct-09 14:23:00.0000,  1.039098534428118E+08,  1.188031271524070E+08,  2.667287996564478E+06, -2.181976863835294E+01,  2.571972534757815E+01, -2.088681576017070E+00,
2459132.100000000, A.D. 2020-Oct-09 14:24:00.0000,  1.039085442503822E+08,  1.188046703287139E+08,  2.667162675507858E+06, -2.181997898851879E+01,  2.571948485060625E+01, -2.088686975701791E+00,
2459132.100694444, A.D. 2020-Oct-09 14:25:00.0000,  1.039072350453334E+08,  1.188062134905890E+08,  2.667037354127407E+06, -2.182018933484476E+01,  2.571924435187064E+01, -2.088692375102287E+00,
2459132.101388889, A.D. 2020-Oct-09 14:26:00.0000,  1.039059258276621E+08,  1.188077566380361E+08,  2.666912032422848E+06, -2.182039967733138E+01,  2.571900385137076E+01, -2.088697774218573E+00,
2459132.102083333, A.D. 2020-Oct-09 14:27:00.0000,  1.039046165973722E+08,  1.188092997710511E+08,  2.666786710394509E+06, -2.182061001597808E+01,  2.571876334910732E+01, -2.088703173050639E+00,
2459132.102777778, A.D. 2020-Oct-09 14:28:00.0000,  1.039033073544603E+08,  1.188108428896379E+08,  2.666661388042100E+06, -2.182082035078541E+01,  2.571852284507978E+01, -2.088708571598495E+00,
2459132.103472222, A.D. 2020-Oct-09 14:29:00.0000,  1.039019980989302E+08,  1.188123859937924E+08,  2.666536065365925E+06, -2.182103068175281E+01,  2.571828233928884E+01, -2.088713969862134E+00,
2459132.104166667, A.D. 2020-Oct-09 14:30:00.0000,  1.039006888307786E+08,  1.188139290835185E+08,  2.666410742365718E+06, -2.182124100888080E+01,  2.571804183173397E+01, -2.088719367841572E+00,
2459132.104861111, A.D. 2020-Oct-09 14:31:00.0000,  1.038993795500093E+08,  1.188154721588121E+08,  2.666285419041798E+06, -2.182145133216884E+01,  2.571780132241588E+01, -2.088724765536794E+00,
2459132.105555556, A.D. 2020-Oct-09 14:32:00.0000,  1.038980702566189E+08,  1.188170152196772E+08,  2.666160095393866E+06, -2.182166165161745E+01,  2.571756081133401E+01, -2.088730162947819E+00,
2459132.106250000, A.D. 2020-Oct-09 14:33:00.0000,  1.038967609506112E+08,  1.188185582661094E+08,  2.666034771422245E+06, -2.182187196722609E+01,  2.571732029848908E+01, -2.088735560074630E+00,
2459132.106944445, A.D. 2020-Oct-09 14:34:00.0000,  1.038954516319829E+08,  1.188201012981129E+08,  2.665909447126657E+06, -2.182208227899527E+01,  2.571707978388056E+01, -2.088740956917244E+00,
2459132.107638889, A.D. 2020-Oct-09 14:35:00.0000,  1.038941423007378E+08,  1.188216443156834E+08,  2.665784122507431E+06, -2.182229258692445E+01,  2.571683926750913E+01, -2.088746353475655E+00,
2459132.108333333, A.D. 2020-Oct-09 14:36:00.0000,  1.038928329568726E+08,  1.188231873188249E+08,  2.665658797564246E+06, -2.182250289101416E+01,  2.571659874937427E+01, -2.088751749749871E+00,
2459132.109027778, A.D. 2020-Oct-09 14:37:00.0000,  1.038915236003910E+08,  1.188247303075332E+08,  2.665533472297467E+06, -2.182271319126384E+01,  2.571635822947668E+01, -2.088757145739885E+00,
2459132.109722222, A.D. 2020-Oct-09 14:38:00.0000,  1.038902142312898E+08,  1.188262732818124E+08,  2.665408146706775E+06, -2.182292348767403E+01,  2.571611770781583E+01, -2.088762541445710E+00,
2459132.110416667, A.D. 2020-Oct-09 14:39:00.0000,  1.038889048495726E+08,  1.188278162416581E+08,  2.665282820792504E+06, -2.182313378024416E+01,  2.571587718439240E+01, -2.088767936867333E+00,
2459132.111111111, A.D. 2020-Oct-09 14:40:00.0000,  1.038875954552363E+08,  1.188293591870744E+08,  2.665157494554363E+06, -2.182334406897478E+01,  2.571563665920588E+01, -2.088773332004772E+00,
2459132.111805555, A.D. 2020-Oct-09 14:41:00.0000,  1.038862860482844E+08,  1.188309021180571E+08,  2.665032167992681E+06, -2.182355435386532E+01,  2.571539613225696E+01, -2.088778726858015E+00,
2459132.112500000, A.D. 2020-Oct-09 14:42:00.0000,  1.038849766287139E+08,  1.188324450346102E+08,  2.664906841107145E+06, -2.182376463491632E+01,  2.571515560354510E+01, -2.088784121427077E+00,
2459132.113194444, A.D. 2020-Oct-09 14:43:00.0000,  1.038836671965284E+08,  1.188339879367295E+08,  2.664781513898112E+06, -2.182397491212722E+01,  2.571491507307102E+01, -2.088789515711948E+00,
2459132.113888889, A.D. 2020-Oct-09 14:44:00.0000,  1.038823577517246E+08,  1.188355308244189E+08,  2.664656186365277E+06, -2.182418518549854E+01,  2.571467454083416E+01, -2.088794909712636E+00,
2459132.114583333, A.D. 2020-Oct-09 14:45:00.0000,  1.038810482943062E+08,  1.188370736976743E+08,  2.664530858508959E+06, -2.182439545502976E+01,  2.571443400683523E+01, -2.088800303429137E+00,
2459132.115277778, A.D. 2020-Oct-09 14:46:00.0000,  1.038797388242701E+08,  1.188386165564996E+08,  2.664405530328862E+06, -2.182460572072138E+01,  2.571419347107371E+01, -2.088805696861463E+00,
2459132.115972222, A.D. 2020-Oct-09 14:47:00.0000,  1.038784293416198E+08,  1.188401594008907E+08,  2.664280201825351E+06, -2.182481598257286E+01,  2.571395293355028E+01, -2.088811090009607E+00,
2459132.116666667, A.D. 2020-Oct-09 14:48:00.0000,  1.038771198463523E+08,  1.188417022308516E+08,  2.664154872998081E+06, -2.182502624058472E+01,  2.571371239426442E+01, -2.088816482873575E+00,
2459132.117361111, A.D. 2020-Oct-09 14:49:00.0000,  1.038758103384711E+08,  1.188432450463780E+08,  2.664029543847412E+06, -2.182523649475641E+01,  2.571347185321682E+01, -2.088821875453364E+00,
2459132.118055556, A.D. 2020-Oct-09 14:50:00.0000,  1.038745008179730E+08,  1.188447878474739E+08,  2.663904214373037E+06, -2.182544674508847E+01,  2.571323131040695E+01, -2.088827267748986E+00,
2459132.118750000, A.D. 2020-Oct-09 14:51:00.0000,  1.038731912848618E+08,  1.188463306341352E+08,  2.663778884575285E+06, -2.182565699158033E+01,  2.571299076583552E+01, -2.088832659760431E+00,
2459132.119444444, A.D. 2020-Oct-09 14:52:00.0000,  1.038718817391342E+08,  1.188478734063657E+08,  2.663653554453872E+06, -2.182586723423253E+01,  2.571275021950198E+01, -2.088838051487709E+00,
2459132.120138889, A.D. 2020-Oct-09 14:53:00.0000,  1.038705721807938E+08,  1.188494161641614E+08,  2.663528224009126E+06, -2.182607747304452E+01,  2.571250967140705E+01, -2.088843442930814E+00,
2459132.120833333, A.D. 2020-Oct-09 14:54:00.0000,  1.038692626098375E+08,  1.188509589075262E+08,  2.663402893240727E+06, -2.182628770801682E+01,  2.571226912155017E+01, -2.088848834089758E+00,
2459132.121527778, A.D. 2020-Oct-09 14:55:00.0000,  1.038679530262690E+08,  1.188525016364559E+08,  2.663277562149033E+06, -2.182649793914888E+01,  2.571202856993206E+01, -2.088854224964532E+00,
2459132.122222222, A.D. 2020-Oct-09 14:56:00.0000,  1.038666434300849E+08,  1.188540443509545E+08,  2.663152230733737E+06, -2.182670816644124E+01,  2.571178801655218E+01, -2.088859615555149E+00,
2459132.122916667, A.D. 2020-Oct-09 14:57:00.0000,  1.038653338212891E+08,  1.188555870510178E+08,  2.663026898995176E+06, -2.182691838989333E+01,  2.571154746141123E+01, -2.088865005861601E+00,
2459132.123611111, A.D. 2020-Oct-09 14:58:00.0000,  1.038640241998782E+08,  1.188571297366498E+08,  2.662901566933051E+06, -2.182712860950569E+01,  2.571130690450867E+01, -2.088870395883898E+00,
2459132.124305556, A.D. 2020-Oct-09 14:59:00.0000,  1.038627145658561E+08,  1.188586724078463E+08,  2.662776234547682E+06, -2.182733882527776E+01,  2.571106634584522E+01, -2.088875785622029E+00,
2459132.125000000, A.D. 2020-Oct-09 15:00:00.0000,  1.038614049192193E+08,  1.188602150646112E+08,  2.662650901838787E+06, -2.182754903721008E+01,  2.571082578542032E+01, -2.088881175076013E+00,
2459132.125694444, A.D. 2020-Oct-09 15:01:00.0000,  1.038600952599700E+08,  1.188617577069425E+08,  2.662525568806522E+06, -2.182775924530236E+01,  2.571058522323437E+01, -2.088886564245843E+00,
2459132.126388889, A.D. 2020-Oct-09 15:02:00.0000,  1.038587855881100E+08,  1.188633003348379E+08,  2.662400235451087E+06, -2.182796944955432E+01,  2.571034465928778E+01, -2.088891953131514E+00,
2459132.127083333, A.D. 2020-Oct-09 15:03:00.0000,  1.038574759036362E+08,  1.188648429483015E+08,  2.662274901772149E+06, -2.182817964996649E+01,  2.571010409357999E+01, -2.088897341733043E+00,
2459132.127777778, A.D. 2020-Oct-09 15:04:00.0000,  1.038561662065521E+08,  1.188663855473291E+08,  2.662149567770086E+06, -2.182838984653831E+01,  2.570986352611171E+01, -2.088902730050414E+00,
2459132.128472222, A.D. 2020-Oct-09 15:05:00.0000,  1.038548564968547E+08,  1.188679281319246E+08,  2.662024233444557E+06, -2.182860003927032E+01,  2.570962295688242E+01, -2.088908118083646E+00,
2459132.129166667, A.D. 2020-Oct-09 15:06:00.0000,  1.038535467745475E+08,  1.188694707020838E+08,  2.661898898795933E+06, -2.182881022816196E+01,  2.570938238589281E+01, -2.088913505832728E+00,
2459132.129861111, A.D. 2020-Oct-09 15:07:00.0000,  1.038522370396274E+08,  1.188710132578108E+08,  2.661773563823864E+06, -2.182902041321377E+01,  2.570914181314233E+01, -2.088918893297672E+00,
2459132.130555556, A.D. 2020-Oct-09 15:08:00.0000,  1.038509272920981E+08,  1.188725557991013E+08,  2.661648228528731E+06, -2.182923059442518E+01,  2.570890123863170E+01, -2.088924280478468E+00,
2459132.131250000, A.D. 2020-Oct-09 15:09:00.0000,  1.038496175319562E+08,  1.188740983259594E+08,  2.661522892910212E+06, -2.182944077179673E+01,  2.570866066236037E+01, -2.088929667375133E+00,
2459132.131944444, A.D. 2020-Oct-09 15:10:00.0000,  1.038483077592056E+08,  1.188756408383807E+08,  2.661397556968667E+06, -2.182965094532786E+01,  2.570842008432907E+01, -2.088935053987651E+00,
2459132.132638889, A.D. 2020-Oct-09 15:11:00.0000,  1.038469979738429E+08,  1.188771833363694E+08,  2.661272220703743E+06, -2.182986111501911E+01,  2.570817950453723E+01, -2.088940440316039E+00,
2459132.133333333, A.D. 2020-Oct-09 15:12:00.0000,  1.038456881758719E+08,  1.188787258199212E+08,  2.661146884115830E+06, -2.183007128086992E+01,  2.570793892298558E+01, -2.088945826360289E+00,
2459132.134027778, A.D. 2020-Oct-09 15:13:00.0000,  1.038443783652893E+08,  1.188802682890401E+08,  2.661021547204591E+06, -2.183028144288084E+01,  2.570769833967356E+01, -2.088951212120415E+00,
2459132.134722222, A.D. 2020-Oct-09 15:14:00.0000,  1.038430685420989E+08,  1.188818107437219E+08,  2.660896209970385E+06, -2.183049160105127E+01,  2.570745775460190E+01, -2.088956597596402E+00,
2459132.135416667, A.D. 2020-Oct-09 15:15:00.0000,  1.038417587062973E+08,  1.188833531839705E+08,  2.660770872412898E+06, -2.183070175538179E+01,  2.570721716777003E+01, -2.088961982788266E+00,
2459132.136111111, A.D. 2020-Oct-09 15:16:00.0000,  1.038404488578883E+08,  1.188848956097819E+08,  2.660645534532465E+06, -2.183091190587181E+01,  2.570697657917868E+01, -2.088967367695995E+00,
2459132.136805556, A.D. 2020-Oct-09 15:17:00.0000,  1.038391389968687E+08,  1.188864380211600E+08,  2.660520196328774E+06, -2.183112205252188E+01,  2.570673598882730E+01, -2.088972752319611E+00,
2459132.137500000, A.D. 2020-Oct-09 15:18:00.0000,  1.038378291232421E+08,  1.188879804181005E+08,  2.660394857802197E+06, -2.183133219533144E+01,  2.570649539671660E+01, -2.088978136659092E+00,
